,battery_power,clock_speed,dual_sim,four_g,px_height,px_width,ram,talk_time,three_g,touch_screen,wifi,price_range,bluetooth,front_camera,memory,mobile_depth,mobile_weight,number_of_cores,camera_pixels,screen_height,screen_width
1285,1724,1.8,0,1.0,655,828,3056,6.0,1,0.0,0,1.0,1,0.0,9.0,0.8,100,2,1.0,18,16.0
1286,584,,0,1.0,1123,1622,465,4.0,1,1.0,0,0.0,1,0.0,19.0,0.3,168,3,0.0,12,8.0
1287,860,1.3,1,1.0,692,979,3869,20.0,1,1.0,1,1.0,1,1.0,49.0,0.7,141,6,N/A,16,14.0
1288,1541,2.8,1,1.0,796,1052,1108,7.0,1,,1,0.0,1,10.0,28.0,0.2,165,5,15.0,12,1.0
1289,615,0.5,1,0.0,1021,1958,1906,5.0,1,0.0,0,0.0,1,7.0,58.0,0.5,130,5,,14,5.0
1290,912,2.8,1,1.0,995,1310,851,4.0,1,1.0,1,0.0,1,6.0,46.0,0.4,84,4,_,8,4.0
1291,1278,1.2,0,1.0,1244,1504,3142,19.0,1,0.0,1,1.0,1,,60.0,0.6,172,7,14.0,11,4.0
1292,1365,0.6,0,1.0,293,970,1300,13.0,1,0.0,1,0.0,0,0.0,31.0,0.3,125,4,0.0,14,7.0
1293,1702,1.0,0,0.0,1240,1931,1430,10.0,0,0.0,0,1.0,0,7.0,36.0,0.1,177,5,9.0,8,6.0
1294,589,0.5,0,1.0,759,1858,362,6.0,1,1.0,1,0.0,1,1.0,59.0,0.7,146,8,4.0,16,10.0
1295,1347,1.5,1,0.0,398,1528,2456,13.0,1,1.0,1,1.0,0,10.0,56.0,0.3,95,1,19.0,13,0.0
1296,1644,2.8,0,1.0,358,791,2360,19.0,1,0.0,0,#,0,0.0,44.0,1.0,137,8,0.0,7,4.0
1297,956,1.9,1,0.0,403,1614,3700,7.0,1,1.0,0,1.0,0,1.0,42.0,0.1,133,7,11.0,10,0.0
1298,1089,1.4,1,0.0,211,1409,2620,13.0,1,0.0,0,1.0,0,10.0,2.0,0.1,153,7,20.0,7,5.0
1299,871,0.6,0,0.0,194,1437,437,17.0,1,0.0,0,0.0,0,2.0,_,0.1,178,3,3.0,14,7.0
1300,664,1.5,0,1.0,1076,1472,3774,18.0,1,0.0,0,1.0,0,5.0,6.0,,164,2,19.0,11,5.0
1301,1874,0.6,0,0.0,1238,1418,1218,,0,1.0,0,0.0,1,1.0,19.0,0.8,192,2,9.0,15,10.0
1302,1928,2.6,0,0.0,229,1004,696,15.0,1,1.0,1,0.0,0,5.0,5.0,0.8,162,5,16.0,14,12.0
1303,888,2.6,1,N/A,327,1683,3407,20.0,1,0.0,0,1.0,0,2.0,33.0,0.4,198,2,17.0,12,1.0
1304,1077,1.7,1,0.0,135,1892,3902,3.0,1,0.0,0,1.0,1,1.0,58.0,_,86,7,13.0,9,3.0
1305,1023,2.3,1,N/A,5,1744,2086,19.0,1,1.0,1,0.0,1,5.0,30.0,0.2,80,8,7.0,10,0.0
1306,1426,0.8,0,1.0,715,1163,1356,16.0,1,0.0,1,0.0,1,2.0,??,0.6,84,3,10.0,15,9.0
1307,831,1.7,1,1.0,511,621,1704,20.0,1,1.0,1,,0,7.0,26.0,0.7,177,5,11.0,6,5.0
1308,1496,1.3,1,1.0,549,1383,3571,11.0,1,1.0,1,1.0,1,0.0,6.0,0.5,85,3,9.0,16,1.0
1309,1433,2.3,0,1.0,420,784,2132,19.0,1,0.0,1,0.0,1,2.0,5.0,0.1,129,5,11.0,18,15.0
1310,1095,2.6,1,#,838,1066,3209,8.0,1,1.0,1,_,1,0.0,44.0,0.7,103,4,??,13,11.0
1311,643,0.7,1,1.0,314,1400,2096,,1,0.0,0,,1,3.0,23.0,0.8,156,1,9.0,13,6.0
1312,1142,1.1,0,1.0,739,1766,1273,6.0,1,0.0,0,0.0,1,0.0,6.0,0.5,198,4,0.0,19,N/A
1313,730,0.5,1,1.0,62,846,3623,15.0,1,1.0,0,1.0,1,3.0,,0.1,112,5,10.0,9,4.0
1314,1901,0.5,0,1.0,3,1662,368,12.0,1,0.0,0,0.0,1,N/A,,0.6,131,2,17.0,5,1.0
1315,1510,0.6,1,0.0,963,1520,854,10.0,1,0.0,1,0.0,0,1.0,32.0,0.7,135,3,8.0,8,2.0
1316,1924,2.6,0,1.0,1438,1923,3646,16.0,1,0.0,1,1.0,0,0.0,59.0,0.9,136,6,@,10,9.0
1317,1825,1.1,1,1.0,1621,1773,3130,2.0,1,0.0,1,1.0,0,13.0,17.0,0.1,157,4,18.0,12,4.0
1318,1275,0.5,1,1.0,19,501,3784,4.0,1,1.0,0,1.0,1,,5.0,0.2,152,1,9.0,13,4.0
1319,987,2.3,0,0.0,887,1274,3885,14.0,1,1.0,0,1.0,1,9.0,17.0,0.8,124,7,17.0,11,0.0
1320,1538,2.3,0,1.0,567,986,1494,12.0,1,1.0,1,0.0,1,6.0,13.0,0.2,121,7,??,18,10.0
1321,1965,0.5,0,1.0,584,676,2973,20.0,1,1.0,1,1.0,1,4.0,29.0,0.5,149,5,,11,1.0
1322,808,1.9,0,0.0,496,974,1471,11.0,0,1.0,0,0.0,0,7.0,20.0,0.8,185,6,14.0,13,4.0
1323,712,0.5,0,0.0,1245,1309,2001,12.0,1,1.0,1,0.0,0,6.0,27.0,0.5,86,2,11.0,11,10.0
1324,1507,0.9,1,1.0,682,888,1486,19.0,1,0.0,0,0.0,1,0.0,42.0,0.4,123,5,0.0,15,_
1325,912,0.7,0,0.0,724,794,1321,6.0,0,1.0,1,0.0,0,3.0,47.0,0.9,182,3,6.0,7,2.0
1326,769,1.2,0,0.0,1384,1454,1877,11.0,0,0.0,1,0.0,1,2.0,17.0,0.1,95,8,4.0,18,2.0
1327,948,2.3,0,0.0,257,1654,3499,19.0,1,1.0,1,1.0,0,14.0,22.0,0.1,173,5,20.0,11,
1328,507,1.9,1,1.0,17,1084,2124,12.0,1,1.0,0,0.0,1,0.0,39.0,0.7,142,1,0.0,6,
1329,1384,2.8,1,@,983,1210,1221,15.0,1,0.0,1,0.0,1,15.0,60.0,0.1,82,3,18.0,18,12.0
1330,1766,1.3,0,0.0,439,1306,2316,6.0,0,0.0,1,1.0,1,1.0,29.0,0.5,194,8,,19,2.0
1331,1407,1.8,1,1.0,925,1206,1068,8.0,1,1.0,0,0.0,0,5.0,16.0,0.2,170,4,6.0,6,0.0
1332,614,2.9,1,1.0,409,603,1930,4.0,1,0.0,1,0.0,0,3.0,24.0,0.2,94,4,7.0,13,12.0
1333,1972,2.9,0,0.0,293,952,1316,8.0,1,#,0,,0,9.0,14.0,0.4,196,7,18.0,8,1.0
1334,1039,0.5,1,0.0,384,1878,1742,15.0,1,0.0,0,0.0,0,8.0,47.0,,130,8,9.0,18,12.0
1335,511,3.0,1,1.0,149,1285,3265,14.0,1,0.0,0,1.0,1,5.0,34.0,0.9,125,8,13.0,14,7.0
1336,1811,2.5,0,1.0,447,568,2700,8.0,1,1.0,1,??,1,4.0,@,0.6,98,4,16.0,13,7.0
1337,1159,1.5,0,,717,1206,2115,18.0,0,0.0,0,1.0,0,3.0,36.0,0.4,104,4,8.0,8,7.0
1338,1848,1.3,1,0.0,195,533,3915,8.0,0,0.0,1,1.0,0,7.0,12.0,0.1,178,2,19.0,9,7.0
1339,1988,0.5,0,1.0,153,696,3144,14.0,1,0.0,0,1.0,1,0.0,16.0,0.1,94,8,1.0,16,2.0
1340,1469,0.5,0,1.0,1699,1850,1571,2.0,1,0.0,0,1.0,0,3.0,58.0,0.5,150,7,N/A,17,16.0
1341,1423,0.6,0,0.0,501,640,2253,9.0,0,0.0,0,0.0,0,12.0,44.0,0.8,131,5,13.0,10,8.0
1342,1974,0.5,1,0.0,530,1496,1433,17.0,0,0.0,0,0.0,0,9.0,10.0,0.8,145,6,12.0,6,1.0
1343,835,0.8,1,1.0,396,1378,2583,13.0,1,,1,1.0,0,2.0,42.0,,128,5,18.0,15,2.0
1344,1429,0.6,0,0.0,670,1552,1817,@,1,0.0,0,0.0,0,8.0,42.0,0.9,151,5,9.0,6,1.0
1345,947,0.5,0,1.0,193,887,2915,6.0,1,1.0,1,1.0,1,1.0,,0.1,144,2,15.0,17,1.0
1346,1446,2.8,1,1.0,351,1769,3340,16.0,1,1.0,1,1.0,1,0.0,,0.3,178,8,1.0,8,0.0
1347,1332,,1,1.0,846,855,2790,10.0,1,1.0,0,1.0,0,5.0,7.0,0.8,168,7,19.0,19,11.0
1348,1498,1.2,1,1.0,111,1167,577,12.0,1,1.0,0,0.0,1,0.0,14.0,N/A,191,4,1.0,14,12.0
1349,1576,0.9,1,1.0,1213,1386,3220,6.0,1,1.0,0,@,1,0.0,14.0,0.4,173,2,4.0,17,2.0
1350,1398,1.6,1,1.0,755,1284,3488,11.0,1,1.0,0,1.0,0,8.0,26.0,0.8,150,1,12.0,14,3.0
1351,1885,2.4,1,1.0,1406,1517,1277,16.0,1,0.0,1,0.0,0,12.0,14.0,0.6,92,4,15.0,9,6.0
1352,798,0.5,1,0.0,497,627,3593,3.0,0,1.0,0,1.0,1,7.0,2.0,0.8,148,2,15.0,14,9.0
1353,1436,2.5,1,1.0,1826,1836,2736,19.0,1,1.0,0,1.0,0,0.0,42.0,0.9,124,8,1.0,12,5.0
1354,1998,1.2,0,0.0,50,1356,2311,18.0,1,1.0,0,1.0,1,8.0,31.0,0.6,196,8,19.0,17,9.0
1355,1321,1.3,0,1.0,817,941,1464,16.0,1,1.0,1,0.0,1,0.0,63.0,??,109,8,9.0,7,6.0
1356,1021,1.3,0,0.0,901,1793,1355,14.0,1,1.0,0,0.0,0,,9.0,0.7,192,2,12.0,6,1.0
1357,1339,2.3,1,0.0,212,1269,2382,7.0,1,0.0,1,1.0,1,0.0,40.0,0.1,123,2,1.0,6,4.0
1358,1210,1.6,1,0.0,329,1039,1886,17.0,1,,1,0.0,1,9.0,57.0,0.5,111,4,20.0,16,0.0
1359,1949,0.5,1,1.0,837,1182,832,19.0,1,0.0,0,0.0,1,2.0,31.0,0.1,145,5,9.0,7,3.0
1360,882,0.7,1,1.0,248,884,751,8.0,1,0.0,1,0.0,0,9.0,28.0,0.2,151,6,16.0,19,11.0
1361,1549,,1,1.0,632,1162,436,,1,0.0,0,_,1,0.0,27.0,0.4,113,5,7.0,10,
1362,1991,2.2,1,1.0,366,613,722,10.0,1,1.0,0,0.0,0,1.0,42.0,0.7,82,1,@,6,5.0
1363,796,0.5,0,0.0,174,518,1075,2.0,0,1.0,0,0.0,0,2.0,12.0,0.5,114,1,8.0,7,3.0
1364,1012,0.5,1,,882,1195,2802,10.0,1,1.0,0,1.0,0,4.0,39.0,0.1,161,4,,8,0.0
1365,1318,1.9,1,1.0,688,1591,1780,2.0,1,0.0,0,_,0,0.0,11.0,0.8,188,2,15.0,12,10.0
1366,1708,0.8,0,1.0,263,1345,1247,16.0,1,0.0,0,0.0,0,8.0,14.0,0.9,197,4,16.0,19,16.0
1367,598,0.8,1,1.0,118,764,3066,19.0,1,1.0,0,1.0,1,#,62.0,0.1,117,8,9.0,11,2.0
1368,541,2.3,0,0.0,1012,1226,403,12.0,0,0.0,0,0.0,1,4.0,51.0,0.4,200,8,17.0,11,2.0
1369,818,,1,1.0,586,1552,2518,3.0,1,1.0,0,1.0,0,2.0,,0.2,192,5,17.0,19,
1370,1414,0.5,0,1.0,294,1233,1069,14.0,1,N/A,0,0.0,0,0.0,15.0,0.8,168,2,0.0,18,6.0
1371,601,1.7,1,1.0,818,1827,2651,9.0,1,0.0,1,1.0,1,3.0,6.0,0.8,169,4,11.0,14,8.0
1372,561,2.8,1,1.0,426,865,2974,19.0,1,0.0,1,1.0,1,2.0,40.0,0.1,99,7,6.0,15,12.0
1373,1616,2.3,1,0.0,151,1133,657,2.0,1,1.0,0,0.0,1,3.0,52.0,0.1,100,5,8.0,7,3.0
1374,1263,1.4,1,1.0,409,644,3372,,1,1.0,0,1.0,1,1.0,32.0,N/A,103,2,2.0,18,13.0
1375,1604,#,1,1.0,641,1156,1464,20.0,1,,0,0.0,1,,63.0,0.6,93,5,2.0,15,9.0
1376,539,2.0,1,0.0,958,967,1326,N/A,1,1.0,0,0.0,0,1.0,24.0,0.5,86,4,2.0,7,4.0
1377,1071,2.6,0,0.0,1328,1970,3393,7.0,1,0.0,0,1.0,0,0.0,,0.3,199,4,5.0,6,5.0
1378,826,0.5,1,,354,530,323,7.0,1,0.0,1,0.0,0,0.0,57.0,0.5,135,2,0.0,17,3.0
1379,771,2.9,0,0.0,1709,1781,1628,6.0,0,,0,0.0,0,2.0,_,0.7,106,1,8.0,9,3.0
1380,1811,2.9,0,0.0,1099,1553,2610,13.0,1,1.0,0,,0,0.0,33.0,0.2,132,8,2.0,8,3.0
1381,1842,,1,0.0,783,1227,3721,4.0,0,1.0,1,1.0,1,7.0,56.0,0.4,179,4,10.0,16,11.0
1382,1420,N/A,1,0.0,194,1393,763,17.0,0,1.0,1,0.0,0,1.0,50.0,0.1,100,8,8.0,17,1.0
1383,1763,0.5,1,0.0,238,1893,792,13.0,1,0.0,1,0.0,0,12.0,10.0,0.2,184,3,19.0,17,12.0
1384,1163,1.9,0,0.0,919,1076,1568,19.0,1,0.0,0,0.0,1,6.0,2.0,0.9,133,5,20.0,14,0.0
1385,1805,0.5,0,0.0,758,891,1276,17.0,0,1.0,0,0.0,1,0.0,29.0,0.2,182,4,2.0,19,4.0
1386,610,1.6,1,0.0,1039,1273,3472,12.0,1,1.0,1,1.0,1,9.0,52.0,0.4,90,4,19.0,10,4.0
1387,1533,1.1,1,1.0,1054,1393,2520,#,1,0.0,1,N/A,1,_,@,0.3,160,4,20.0,8,2.0
1388,1924,0.5,0,,122,686,3423,19.0,1,0.0,0,1.0,0,3.0,??,0.3,111,2,10.0,13,3.0
1389,1801,0.5,1,0.0,100,1708,258,9.0,1,0.0,0,0.0,0,6.0,52.0,0.9,120,6,10.0,14,8.0
1390,1726,1.9,0,1.0,1221,1804,1868,6.0,1,0.0,0,1.0,1,1.0,42.0,0.6,106,5,3.0,16,7.0
1391,794,2.5,1,0.0,312,1376,2171,18.0,0,0.0,1,0.0,0,15.0,14.0,0.6,197,3,19.0,19,8.0
1392,1686,0.5,1,0.0,599,1073,780,5.0,0,0.0,0,0.0,1,4.0,28.0,0.8,182,5,8.0,11,10.0
1393,1444,2.1,1,0.0,1274,1340,712,10.0,0,0.0,0,0.0,1,0.0,6.0,0.9,103,1,1.0,17,5.0
1394,1004,1.6,1,1.0,62,581,1012,13.0,1,1.0,1,0.0,0,0.0,30.0,1.0,160,8,N/A,7,4.0
1395,1242,2.4,0,0.0,315,1796,318,19.0,1,,0,0.0,1,8.0,28.0,0.2,166,4,9.0,11,10.0
1396,539,1.5,0,1.0,1123,1709,3948,15.0,1,1.0,1,1.0,0,6.0,,0.2,137,6,8.0,18,11.0
1397,717,1.1,1,1.0,1878,1981,629,20.0,1,0.0,0,0.0,0,2.0,14.0,0.1,99,8,6.0,16,
1398,1540,0.7,1,1.0,318,831,1161,5.0,1,??,0,0.0,0,0.0,29.0,0.1,157,7,1.0,11,8.0
1399,672,0.5,0,1.0,574,1267,1403,6.0,1,0.0,0,0.0,0,7.0,35.0,0.1,99,8,17.0,16,7.0
1400,1325,0.5,0,1.0,1353,1915,3707,18.0,1,1.0,0,1.0,1,0.0,13.0,1.0,133,4,8.0,19,3.0
1401,950,0.5,0,1.0,86,1681,1305,4.0,1,0.0,1,0.0,0,6.0,55.0,0.1,124,8,#,6,5.0
1402,948,1.5,1,0.0,340,1728,2926,9.0,1,,1,1.0,0,6.0,18.0,0.3,119,4,7.0,17,13.0
1403,1328,0.5,0,1.0,602,1156,2674,5.0,1,0.0,1,1.0,1,5.0,27.0,0.3,144,3,,7,2.0
1404,1447,0.5,0,0.0,963,1062,471,20.0,0,0.0,1,0.0,0,3.0,40.0,0.7,184,2,5.0,8,4.0
1405,1973,0.5,1,0.0,127,507,1724,8.0,0,0.0,1,0.0,1,3.0,21.0,0.8,95,8,7.0,12,10.0
1406,1731,2.3,1,0.0,142,1039,1220,20.0,0,1.0,0,0.0,1,18.0,60.0,0.5,171,4,20.0,9,3.0
1407,1617,1.5,0,1.0,274,1079,2754,8.0,1,1.0,1,,0,,63.0,0.7,111,2,10.0,19,10.0
1408,1791,0.5,1,1.0,371,682,594,16.0,1,0.0,1,0.0,1,1.0,33.0,0.5,110,5,4.0,17,8.0
1409,851,2.3,1,1.0,788,1007,1005,14.0,1,0.0,1,0.0,0,7.0,54.0,1.0,101,2,9.0,12,2.0
1410,856,1.9,1,1.0,395,1027,2439,,1,1.0,1,0.0,0,0.0,14.0,0.6,115,1,7.0,6,3.0
1411,714,0.5,0,0.0,643,1527,2302,10.0,0,1.0,1,0.0,1,1.0,30.0,,145,4,2.0,12,10.0
1412,951,0.5,0,1.0,854,935,1083,16.0,1,1.0,0,0.0,0,_,15.0,#,81,2,17.0,16,11.0
1413,1303,2.1,0,,1335,1873,2219,15.0,1,1.0,1,1.0,1,6.0,10.0,0.4,109,8,15.0,9,3.0
1414,1550,2.7,0,0.0,1541,1619,1571,14.0,0,0.0,0,1.0,1,2.0,32.0,,126,7,5.0,12,3.0
1415,1759,@,0,1.0,382,1163,2107,16.0,1,1.0,0,1.0,1,10.0,15.0,0.4,101,4,13.0,18,5.0
1416,1448,0.5,1,0.0,846,1144,593,18.0,1,1.0,1,0.0,0,18.0,2.0,0.2,100,5,,9,4.0
1417,1987,1.9,0,0.0,960,1925,857,6.0,1,1.0,0,#,1,0.0,50.0,0.7,119,8,18.0,12,4.0
1418,908,2.1,0,0.0,154,941,3518,7.0,1,1.0,1,@,0,,44.0,0.6,95,5,2.0,16,12.0
1419,820,0.5,1,0.0,468,694,1284,17.0,0,0.0,1,0.0,0,2.0,58.0,0.3,160,4,4.0,17,7.0
1420,904,2.7,1,,1094,1496,545,16.0,0,0.0,0,0.0,0,4.0,19.0,0.6,147,6,7.0,19,18.0
1421,667,1.3,1,1.0,272,870,3566,12.0,1,0.0,1,1.0,0,4.0,6.0,0.1,149,6,10.0,9,5.0
1422,1109,2.1,0,0.0,165,1103,2821,17.0,1,0.0,1,1.0,0,1.0,34.0,0.1,173,1,4.0,13,5.0
1423,1333,1.4,0,1.0,394,1301,3442,5.0,1,,0,1.0,0,,59.0,0.7,183,7,5.0,18,16.0
1424,1352,2.4,0,1.0,629,1299,1309,14.0,1,0.0,0,0.0,0,5.0,6.0,0.9,92,6,9.0,12,1.0
1425,1600,2.5,1,0.0,831,1713,1179,18.0,0,0.0,1,0.0,0,1.0,19.0,0.6,88,6,9.0,10,3.0
1426,1454,,1,0.0,903,910,1713,19.0,0,0.0,0,0.0,0,8.0,37.0,0.8,80,8,20.0,16,
1427,1489,,1,0.0,923,1759,1663,14.0,1,0.0,1,0.0,0,0.0,9.0,0.4,169,3,1.0,9,3.0
1428,1823,2.8,1,,362,1250,1812,19.0,1,1.0,1,1.0,0,11.0,10.0,0.6,81,8,19.0,5,0.0
1429,1581,1.0,0,0.0,693,850,1384,2.0,0,1.0,1,0.0,1,9.0,41.0,0.4,172,4,19.0,19,9.0
1430,1672,1.7,1,#,1250,1435,1348,7.0,1,1.0,1,0.0,1,1.0,44.0,0.5,172,8,4.0,11,6.0
1431,1283,0.7,1,1.0,1135,1923,3957,6.0,1,0.0,0,1.0,1,0.0,27.0,0.2,80,4,6.0,17,15.0
1432,630,2.0,0,1.0,66,1448,1212,12.0,1,0.0,0,0.0,0,9.0,14.0,0.5,180,8,13.0,12,8.0
1433,659,2.2,0,1.0,924,1877,3925,#,1,1.0,1,1.0,0,0.0,24.0,0.7,151,8,2.0,8,1.0
1434,1811,_,1,0.0,204,1132,348,18.0,1,0.0,1,0.0,1,0.0,32.0,1.0,115,6,0.0,17,11.0
1435,688,2.5,0,0.0,376,1957,1382,8.0,0,1.0,0,0.0,1,9.0,40.0,0.2,109,5,20.0,12,7.0
1436,514,,1,0.0,1083,1492,980,,0,0.0,1,0.0,1,5.0,18.0,0.7,141,2,8.0,13,7.0
1437,1933,,1,0.0,229,1473,838,18.0,0,,0,0.0,0,1.0,16.0,0.5,154,3,9.0,14,
1438,915,2.0,0,1.0,875,1316,378,9.0,1,1.0,0,0.0,0,8.0,31.0,0.3,91,3,20.0,11,6.0
1439,1006,2.2,1,1.0,35,991,909,7.0,1,0.0,1,0.0,0,4.0,22.0,0.8,135,4,8.0,18,4.0
1440,1134,0.9,0,1.0,18,903,3632,19.0,1,1.0,0,1.0,1,N/A,,,92,4,19.0,17,8.0
1441,599,2.9,0,1.0,103,646,3396,7.0,1,0.0,0,1.0,1,0.0,64.0,,186,8,1.0,5,3.0
1442,973,0.5,1,0.0,105,588,1861,16.0,0,1.0,0,0.0,0,5.0,N/A,0.5,196,5,7.0,13,10.0
1443,1180,2.5,0,1.0,168,540,348,19.0,1,1.0,1,0.0,1,0.0,27.0,0.1,90,6,1.0,7,5.0
1444,1237,2.5,0,0.0,18,1004,2528,16.0,0,0.0,0,1.0,1,7.0,13.0,0.8,98,4,12.0,11,8.0
1445,659,0.5,1,1.0,659,730,2190,16.0,1,1.0,0,0.0,0,7.0,5.0,0.3,169,8,10.0,16,10.0
1446,1142,1.4,1,0.0,534,855,663,5.0,0,1.0,1,0.0,1,6.0,#,0.7,190,8,8.0,12,4.0
1447,1002,2.7,1,1.0,285,512,961,19.0,1,0.0,1,0.0,0,16.0,11.0,0.4,185,6,18.0,10,7.0
1448,1392,2.5,0,1.0,482,1098,1280,16.0,1,0.0,1,0.0,0,0.0,44.0,0.7,113,4,2.0,8,_
1449,602,0.9,0,0.0,1571,1717,2189,16.0,0,1.0,0,1.0,0,9.0,50.0,0.9,141,8,#,7,5.0
1450,1249,0.5,0,1.0,605,1193,531,13.0,1,1.0,1,0.0,1,3.0,55.0,0.8,140,3,8.0,18,10.0
1451,531,0.5,1,1.0,158,1657,2331,20.0,1,0.0,1,0.0,1,0.0,12.0,0.5,121,4,3.0,18,12.0
1452,1450,2.1,0,0.0,1573,1639,794,9.0,0,1.0,1,0.0,0,1.0,31.0,0.6,114,5,4.0,11,5.0
1453,1342,2.8,0,,127,620,2644,11.0,0,1.0,1,1.0,0,1.0,50.0,0.1,173,1,8.0,7,2.0
1454,832,0.5,0,1.0,343,1431,1666,20.0,1,1.0,1,0.0,1,5.0,22.0,0.6,198,1,8.0,15,4.0
1455,867,1.5,0,1.0,289,724,2157,18.0,1,0.0,0,0.0,1,0.0,57.0,0.1,159,4,0.0,8,6.0
1456,1404,2.1,0,??,1703,1880,1196,5.0,0,0.0,1,0.0,0,16.0,44.0,0.9,151,1,20.0,10,6.0
1457,840,0.9,1,0.0,1482,1591,2072,19.0,0,1.0,0,1.0,0,,33.0,0.7,150,6,7.0,10,8.0
1458,1368,0.5,0,1.0,907,925,1590,14.0,1,0.0,0,0.0,0,10.0,42.0,0.2,91,1,20.0,12,0.0
1459,1927,0.9,1,0.0,491,1506,2916,18.0,0,1.0,1,1.0,0,3.0,11.0,0.4,190,8,12.0,16,11.0
1460,1714,0.5,1,0.0,287,627,3707,19.0,0,0.0,1,1.0,0,7.0,31.0,0.4,120,2,10.0,5,1.0
1461,1201,0.5,0,1.0,1151,1723,726,3.0,1,1.0,0,0.0,1,1.0,10.0,,198,6,5.0,11,4.0
1462,1796,2.3,0,0.0,1024,1363,3577,4.0,1,1.0,0,1.0,1,4.0,@,0.9,184,2,11.0,17,7.0
1463,1147,0.8,1,0.0,1085,1134,2627,15.0,1,0.0,1,,0,11.0,28.0,0.7,158,6,13.0,18,3.0
1464,776,1.7,0,1.0,991,1803,685,7.0,1,1.0,1,0.0,1,0.0,20.0,1.0,146,4,9.0,15,11.0
1465,510,2.6,0,0.0,1052,1897,1693,5.0,0,1.0,0,0.0,0,0.0,33.0,0.1,110,6,10.0,6,2.0
1466,1045,1.2,1,1.0,1078,1564,2137,12.0,1,0.0,1,1.0,1,3.0,40.0,0.1,175,6,7.0,11,8.0
1467,1497,0.9,1,1.0,98,977,3696,3.0,1,0.0,1,1.0,1,,10.0,0.1,153,8,20.0,9,0.0
1468,1425,0.6,0,1.0,396,1648,3771,9.0,1,0.0,1,1.0,1,,33.0,0.5,89,3,2.0,10,3.0
1469,726,2.2,0,1.0,323,978,1342,4.0,1,,1,0.0,0,0.0,40.0,0.8,94,4,20.0,16,11.0
1470,1576,2.0,0,1.0,410,1551,1379,16.0,1,0.0,1,0.0,1,0.0,20.0,0.6,148,3,0.0,17,1.0
1471,714,2.1,1,1.0,1750,1857,1164,19.0,1,1.0,0,0.0,1,5.0,11.0,0.1,197,3,6.0,15,12.0
1472,1595,,1,,1475,1988,908,6.0,0,0.0,1,0.0,0,1.0,63.0,0.9,88,1,??,18,13.0
1473,541,1.0,0,1.0,1836,1873,1019,15.0,1,1.0,0,0.0,0,0.0,10.0,0.4,127,4,0.0,19,9.0
1474,1617,2.6,0,0.0,283,676,3685,18.0,0,0.0,0,1.0,1,14.0,29.0,0.9,113,6,20.0,13,1.0
1475,1154,1.1,1,1.0,539,1240,1470,12.0,1,0.0,0,,0,2.0,5.0,0.2,98,1,13.0,12,0.0
1476,1638,1.0,0,0.0,440,563,2299,,1,#,1,1.0,0,6.0,2.0,0.2,189,1,11.0,19,9.0
1477,1150,2.7,0,0.0,397,800,999,11.0,1,1.0,0,0.0,1,0.0,39.0,0.4,151,8,1.0,6,2.0
1478,1254,2.3,0,1.0,204,1021,3011,12.0,1,1.0,0,1.0,1,N/A,44.0,0.2,149,1,10.0,7,@
1479,1806,2.0,1,1.0,347,727,3142,6.0,1,0.0,1,1.0,1,2.0,54.0,,117,1,11.0,13,0.0
1480,603,1.5,0,0.0,1003,1284,1543,19.0,1,1.0,0,0.0,0,8.0,12.0,0.7,114,6,@,7,5.0
1481,1834,2.1,0,1.0,0,1987,3692,16.0,1,1.0,0,1.0,0,7.0,40.0,0.1,99,4,11.0,13,0.0
1482,520,2.3,0,??,264,519,2753,,1,0.0,1,0.0,0,0.0,31.0,0.8,145,6,14.0,13,7.0
1483,565,0.6,1,N/A,543,703,2156,6.0,1,1.0,1,0.0,0,1.0,50.0,0.1,158,2,8.0,13,6.0
1484,1689,0.5,0,0.0,467,675,2637,3.0,1,0.0,0,1.0,1,11.0,,0.5,150,5,15.0,8,4.0
1485,742,2.3,0,0.0,875,925,331,7.0,1,0.0,0,0.0,1,0.0,21.0,0.7,104,8,1.0,11,
1486,1143,1.2,1,1.0,1116,1724,1214,16.0,1,@,0,0.0,0,1.0,22.0,1.0,125,3,6.0,12,5.0
1487,761,0.5,0,0.0,1325,1945,2248,15.0,1,1.0,1,1.0,1,9.0,3.0,0.8,196,7,15.0,19,3.0
1488,959,1.3,1,0.0,1313,1331,3073,8.0,1,1.0,1,1.0,1,0.0,36.0,0.4,196,5,14.0,19,1.0
1489,772,1.2,1,1.0,552,1802,422,15.0,1,0.0,0,0.0,1,7.0,8.0,0.6,134,7,8.0,7,6.0
1490,1015,,0,0.0,335,679,2293,2.0,0,1.0,0,0.0,1,??,12.0,0.5,102,3,14.0,5,
1491,1824,1.9,1,1.0,50,1105,3958,19.0,1,1.0,0,1.0,1,9.0,2.0,0.7,103,1,14.0,12,2.0
1492,1130,0.5,1,1.0,593,1327,432,10.0,1,1.0,1,0.0,1,1.0,29.0,0.7,130,1,14.0,6,1.0
1493,1183,0.5,1,1.0,268,1010,1152,3.0,1,0.0,0,_,1,3.0,48.0,0.1,120,8,12.0,8,3.0
1494,574,2.0,1,1.0,382,1364,1303,2.0,1,,1,0.0,1,0.0,26.0,0.5,118,6,2.0,8,4.0
1495,1472,3.0,0,1.0,443,892,797,11.0,1,1.0,0,0.0,0,4.0,,,169,2,6.0,6,1.0
